date	hours	sales	transactions	items
2010-02-16	10	3463.720000000003	81	980
2010-02-16	11	3724.7300000000005	111	1113
2010-02-16	12	4340.650000000002	114	1243
2010-02-16	13	4052.2500000000027	122	1201
2010-02-16	14	5073.3099999999995	122	1492
2010-02-16	15	4845.420000000001	115	1384
2010-02-16	16	5454.3700000000035	132	1633
2010-02-16	17	5730.870000000003	135	1729
2010-02-16	18	5202.17	143	1615
2010-02-16	19	4777.180000000003	137	1582
2010-02-16	20	3020.2700000000023	76	876
2010-02-16	21	3016.0300000000025	88	943
2010-02-16	22	689.1500000000001	9	160
2010-02-17	8	7.28	1	2
2010-02-17	9	1882.7100000000014	57	517
2010-02-17	10	3920.5800000000027	98	1072
2010-02-17	11	4863.240000000001	109	1358
2010-02-17	12	5097.190000000004	122	1381
2010-02-17	13	5591.700000000001	123	1541
2010-02-17	14	3623.7500000000014	102	1064
2010-02-17	15	5265.560000000003	122	1409
2010-02-17	16	4705.320000000002	113	1300
2010-02-17	17	4144.810000000003	120	1302
2010-02-17	18	5042.8300000000045	146	1432
2010-02-17	19	3706.140000000002	105	1101
2010-02-17	20	3906.1900000000023	114	1119
2010-02-17	21	2552.920000000003	67	671
2010-02-17	22	6.85	1	5
2010-02-18	8	1.49	1	1
2010-02-18	9	2396.580000000002	65	677
2010-02-18	10	3079.960000000002	76	928
2010-02-18	11	4505.580000000329	111	1207
2010-02-18	12	5249.140000000007	133	1325
2010-02-18	13	5859.990000000002	128	1522
2010-02-18	14	5744.52	142	1615
2010-02-18	15	5560.93	126	1467
2010-02-18	16	5431.330000000002	127	1493
2010-02-18	17	3792.6000000000035	100	1083
2010-02-18	18	4638.629999999999	134	1374
2010-02-18	19	3731.940000000003	114	1092
2010-02-18	20	4056.88	96	1143
2010-02-18	21	2657.4900000000025	74	763
2010-02-18	22	26.520000000000003	4	19
2010-02-19	8	-29.99	1	-1
2010-02-19	9	1745.1600000000008	57	544
2010-02-19	10	4734.719999999999	97	1283
2010-02-19	11	4321.750000000002	103	1242
2010-02-19	12	4115.870000000004	110	1199
2010-02-19	13	5023.24	129	1518
2010-02-19	14	6105.479999999989	133	1506
2010-02-19	15	3937.010000000002	102	1212
2010-02-19	16	5910.5	131	1644
2010-02-19	17	5679.889999999999	140	1640
2010-02-19	18	4500.180000000001	117	1323
2010-02-19	19	4117.849999999985	118	1308
2010-02-19	20	2946.3200000000043	82	887
2010-02-19	21	2052.7299999999996	44	590
2010-02-19	22	98.30000000000001	3	33
2010-02-20	8	2.29	1	1
2010-02-20	9	3717.7400000000007	87	1089
2010-02-20	10	6795.779999999984	125	1653
2010-02-20	11	7608.049999999954	147	2175
2010-02-20	12	7988.489999999929	166	2367
2010-02-20	13	8450.109999999917	147	2274
2010-02-20	14	8120.119999999923	166	2387
2010-02-20	15	8706.259999999907	181	2578
2010-02-20	16	8272.719999999914	186	2570
2010-02-20	17	7923.639999999935	170	2194
2010-02-20	18	7513.279999999962	174	2129
2010-02-20	19	3823.1100000000024	90	1211
2010-02-20	20	4400.730000000003	74	1205
2010-02-20	21	150.87	4	42
2010-02-21	9	4122.660000000001	76	1066
2010-02-21	10	7032.269999999979	124	1961
2010-02-21	11	7522.5799999999535	146	2214
2010-02-21	12	7356.349999999966	186	2242
2010-02-21	13	6559.809999999993	155	1995
2010-02-21	14	7526.279999999948	141	2086
2010-02-21	15	8162.56999999992	167	2405
2010-02-21	16	9405.299999999886	193	2678
2010-02-21	17	7893.609999999932	174	2377
2010-02-21	18	6548.639999999991	165	2146
2010-02-21	19	5905.070000000005	123	1804
2010-02-21	20	4502.89	86	1355
2010-02-21	21	607.6700000000001	7	125
2010-02-22	9	1680.7400000000007	55	484
2010-02-22	10	2814.370000000002	72	829
2010-02-22	11	4883.219999999999	95	1317
2010-02-22	12	5286.130000000002	123	1404
2010-02-22	13	5621.499999999998	127	1451
2010-02-22	14	4872.769999999999	120	1420
2010-02-22	15	5875.040000000006	137	1821
2010-02-22	16	4809.029999999999	127	1363
2010-02-22	17	6946.32999999998	156	2033
2010-02-22	18	5351.299999999999	145	1586
2010-02-22	19	4488.689999999999	127	1329
2010-02-22	20	3801.050000000003	105	1225
2010-02-22	21	2826.2200000000016	65	746
2010-02-22	22	216.06	3	43
2010-02-23	8	4.49	1	1
2010-02-23	9	1442.2800000000002	44	416
2010-02-23	10	3146.800000000002	74	865
2010-02-23	11	4797.329999999998	107	1204
2010-02-23	12	5335.600000000002	132	1472
2010-02-23	13	5039.350000000003	117	1511
2010-02-23	14	6207.7199999999975	137	1681
2010-02-23	15	5713.200000000006	139	1574
2010-02-23	16	5274.500000000004	127	1512
2010-02-23	17	5370.420000000004	139	1585
2010-02-23	18	4357.789999999999	122	1338
2010-02-23	19	4640.330000000001	119	1393
2010-02-23	20	3916.3700000000017	106	1198
2010-02-23	21	2884.5199999999995	83	893
2010-02-23	22	398.23999999999995	5	77
2010-02-24	8	1.49	1	1
2010-02-24	9	1885.2300000000014	72	574
2010-02-24	10	3236.120000000002	92	900
2010-02-24	11	4419.060000000001	106	1144
2010-02-24	12	3976.4500000000016	122	1171
2010-02-24	13	3867.6600000000026	105	1119
2010-02-24	14	5553.660000000001	118	1498
2010-02-24	15	4187.330000000004	120	1206
2010-02-24	16	4011.58	107	1129
2010-02-24	17	4665.330000000001	127	1385
2010-02-24	18	5708.510000000003	136	1748
2010-02-24	19	3895.760000000003	91	1155
2010-02-24	20	2683.4300000000026	77	851
2010-02-24	21	2404.7000000000025	70	720
2010-02-25	8	24.96	2	8
2010-02-25	9	1353.31	57	399
2010-02-25	10	1979.670000000001	70	564
2010-02-25	11	3980.2900000000036	94	1134
2010-02-25	12	5206.640000000004	135	1461
2010-02-25	13	4953.7	125	1416
2010-02-25	14	5372.1500000000015	123	1428
2010-02-25	15	4756.13	122	1330
2010-02-25	16	5466.5599999999995	126	1531
2010-02-25	17	4017.1099999999997	115	1164
2010-02-25	18	5318.809999999999	151	1629
2010-02-25	19	3950.8200000000024	114	1145
2010-02-25	20	3641.0400000000027	98	1078
2010-02-25	21	2601.3700000000026	76	845
2010-02-26	8	7.99	1	2
2010-02-26	9	2155.4600000000014	67	568
2010-02-26	10	4222.720000000004	90	1112
2010-02-26	11	5388.370000000001	125	1498
2010-02-26	12	6630.739999999994	159	1689
2010-02-26	13	4864.080000000001	118	1388
2010-02-26	14	5511.93	129	1561
2010-02-26	15	5346.930000000001	134	1616
2010-02-26	16	6470.229999999997	148	1886
2010-02-26	17	4563.170000000002	122	1324
2010-02-26	18	5902.120000000002	142	1612
2010-02-26	19	3673.2600000000034	90	1022
2010-02-26	20	2881.0200000000004	82	776
2010-02-26	21	1739.17	43	545
2010-02-26	22	67.99000000000001	2	22
2010-02-27	9	4416.640000000003	89	1202
2010-02-27	10	5840.789999999999	121	1685
2010-02-27	11	7868.699999999943	162	2329
2010-02-27	12	8007.86999999993	153	2163
2010-02-27	13	6867.75999999998	166	1882
2010-02-27	14	7382.439999999971	147	2118
2010-02-27	15	7082.7399999999725	159	2031
2010-02-27	16	7533.429999999951	156	2128
2010-02-27	17	8526.099999999913	182	2586
2010-02-27	18	6853.929999999986	145	2182
2010-02-27	19	3746.920000000004	93	1101
2010-02-27	20	3348.1600000000008	81	971
2010-02-27	21	492.97000000000014	8	149
2010-02-28	9	4407.260000000002	81	1224
2010-02-28	10	6876.349999999987	130	2120
2010-02-28	11	6442.169999999956	149	2019
2010-02-28	12	7297.279999999964	155	2246
2010-02-28	13	7333.839999999964	162	2159
2010-02-28	14	7197.47999999997	172	2181
2010-02-28	15	7425.589999999954	156	2097
2010-02-28	16	6877.959999999984	159	2098
2010-02-28	17	7592.54999999995	178	2322
2010-02-28	18	8022.419999999929	184	2382
2010-02-28	19	4749.120000000001	106	1505
2010-02-28	20	3782.310000000002	98	1108
2010-02-28	21	708.19	10	168
2010-03-01	8	10.790000000000001	2	3
2010-03-01	9	1328.5700000000006	54	412
2010-03-01	10	3095.7400000000025	78	844
2010-03-01	11	4503.46	102	1288
2010-03-01	12	6088.909999999999	137	1760
2010-03-01	13	4849.14999999997	121	1394
2010-03-01	14	5456.640000000003	121	1647
2010-03-01	15	5701.720000000004	138	1654
2010-03-01	16	5685.9	148	1740
2010-03-01	17	6110.400000000005	141	1823
2010-03-01	18	5751.250000000002	143	1668
2010-03-01	19	4235.300000000003	122	1369
2010-03-01	20	4550.870000000001	112	1387
2010-03-01	21	3580.0300000000016	77	1031
2010-03-01	22	120.49000000000002	4	38
2010-03-02	8	9.59	1	3
2010-03-02	9	2427.4500000000025	65	615
2010-03-02	10	4545.709999999999	81	1182
2010-03-02	11	5359.360000000002	121	1540
2010-03-02	12	3862.4100000000008	124	1101
2010-03-02	13	4545.73	109	1302
2010-03-02	14	4672.490000000003	118	1428
2010-03-02	15	4815.740000000002	133	1403
2010-03-02	16	5317.989999999998	131	1595
2010-03-02	17	4889.4100000000035	149	1482
2010-03-02	18	4569.1	128	1392
2010-03-02	19	4151.27	127	1247
2010-03-02	20	2686.610000000003	82	805
2010-03-02	21	2584.820000000002	69	786
2010-03-02	22	330.34	5	119
2010-03-03	8	17.47	2	5
2010-03-03	9	1462.6700000000005	62	383
2010-03-03	10	3215.540000000002	75	942
2010-03-03	11	5296.960000000001	124	1459
2010-03-03	12	4243.000000000002	122	1227
2010-03-03	13	3169.4300000000003	110	978
2010-03-03	14	4815.970000000001	114	1377
2010-03-03	15	4064.6900000000037	114	1109
2010-03-03	16	5151.730000000002	128	1450
2010-03-03	17	5152.829999999984	149	1595
2010-03-03	18	4924.360000000001	165	1449
2010-03-03	19	3590.1600000000035	112	1154
2010-03-03	20	3646.8900000000003	90	1050
2010-03-03	21	3140.460000000002	82	886
2010-03-03	22	47.86999999999999	1	12
2010-03-04	8	10.16	3	5
2010-03-04	9	1670.7800000000007	70	489
2010-03-04	10	3158.5199999999995	92	935
2010-03-04	11	4429.9800000000005	113	1269
2010-03-04	12	4338.980000000002	114	1193
2010-03-04	13	5195.590000000003	140	1466
2010-03-04	14	4802.2900000000045	130	1358
2010-03-04	15	4350.939999999999	133	1300
2010-03-04	16	3993.5900000000015	124	1120
2010-03-04	17	5292.350000000002	131	1503
2010-03-04	18	4441.180000000001	129	1352
2010-03-04	19	3717.2000000000007	103	1119
2010-03-04	20	3137.2500000000023	93	998
2010-03-04	21	1593.0600000000009	64	521
2010-03-04	22	15.08	2	9
2010-03-05	9	2615.790000000002	65	627
2010-03-05	10	3796.9499999999994	94	1104
2010-03-05	11	4854.890000000003	119	1204
2010-03-05	12	5413.770000000002	144	1422
2010-03-05	13	4940.300000000002	131	1370
2010-03-05	14	5758.230000000005	146	1627
2010-03-05	15	6078.760000000009	138	1700
2010-03-05	16	4380.650000000003	126	1243
2010-03-05	17	4536.870000000001	117	1338
2010-03-05	18	5443.330000000004	131	1617
2010-03-05	19	4233.950000000003	99	1115
2010-03-05	20	3461.720000000003	91	1099
2010-03-05	21	1732.3500000000008	45	546
2010-03-05	22	128.79	4	40
2010-03-06	8	16.25	2	5
2010-03-06	9	4339.730000000001	96	1239
2010-03-06	10	5989.57	130	1740
2010-03-06	11	8578.579999999909	168	2347
2010-03-06	12	8076.899999999441	169	2185
2010-03-06	13	7407.289999999966	167	2051
2010-03-06	14	8206.049999999927	164	2343
2010-03-06	15	8646.039999999917	200	2553
2010-03-06	16	7248.159999999993	173	2108
2010-03-06	17	8430.059999999921	182	2406
2010-03-06	18	5477.130000000003	132	1680
2010-03-06	19	4385.7300000000005	102	1178
2010-03-06	20	2251.6200000000013	64	648
2010-03-06	21	237.0499999999999	5	50
2010-03-07	8	265.84000000000003	2	11
2010-03-07	9	3745.9500000000003	78	1042
2010-03-07	10	7779.999999999947	136	2260
2010-03-07	11	6924.9099999999835	156	1982
2010-03-07	12	8923.609999999906	170	2572
2010-03-07	13	7111.439999999966	164	2002
2010-03-07	14	7170.669999999978	168	2082
2010-03-07	15	8735.37999999991	177	2482
2010-03-07	16	7169.099999999969	169	2042
2010-03-07	17	7543.349999999952	180	2323
2010-03-07	18	8747.5699999999	202	2621
2010-03-07	19	4952.610000000001	120	1390
2010-03-07	20	1520.8000000000006	59	550
2010-03-07	21	44.879999999999995	1	10
2010-03-08	9	1751.140000000002	48	546
2010-03-08	10	3575.67	76	1023
2010-03-08	11	4742.750000000004	98	1294
2010-03-08	12	5453.73	125	1419
2010-03-08	13	3954.5400000000004	113	1126
2010-03-08	14	4485.760000000001	116	1318
2010-03-08	15	5077.64	140	1466
2010-03-08	16	5564.840000000005	120	1647
2010-03-08	17	6226.089999999998	165	1954
2010-03-08	18	6481.119999999984	175	1976
2010-03-08	19	4584.650000000001	124	1378
2010-03-08	20	4094.6200000000017	121	1223
2010-03-08	21	2508.060000000003	76	766
2010-03-08	22	57.120000000000005	2	17
2010-03-09	9	2593.9500000000035	64	723
2010-03-09	10	3025.9700000000016	65	776
2010-03-09	11	4409.789999999999	109	1211
2010-03-09	12	5116.880000000003	123	1375
2010-03-09	13	5115.840000000004	111	1365
2010-03-09	14	5801.1300000000065	131	1639
2010-03-09	15	3818.4500000000003	110	1188
2010-03-09	16	5036.540000000003	147	1564
2010-03-09	17	5413.3	139	1564
2010-03-09	18	5305.08	145	1513
2010-03-09	19	4196.820000000002	114	1190
2010-03-09	20	4238.9400000000005	113	1268
2010-03-09	21	3409.980000000002	84	942
2010-03-09	22	246.34	5	54
2010-03-10	8	41.24	1	7
2010-03-10	9	1596.200000000001	51	487
2010-03-10	10	2119.6300000000015	63	617
2010-03-10	11	3721.4900000000016	117	1148
2010-03-10	12	4291.899999999998	117	1204
2010-03-10	13	3514.7100000000037	109	1021
2010-03-10	14	3707.210000000002	122	1104
2010-03-10	15	4548.38	128	1266
2010-03-10	16	4216.290000000003	129	1276
2010-03-10	17	4838.830000000001	143	1371
2010-03-10	18	6213.509999999996	164	1717
2010-03-10	19	4199.450000000001	120	1234
2010-03-10	20	4264.97	102	1199
2010-03-10	21	2215.0400000000013	72	605
2010-03-10	22	78.46	1	31
2010-03-11	8	19.96	2	7
2010-03-11	9	1495.6800000000003	57	402
2010-03-11	10	3181.120000000001	76	910
2010-03-11	11	3527.5200000000023	97	960
2010-03-11	12	5315.4699999999975	119	1489
2010-03-11	13	4683.380000000001	119	1263
2010-03-11	14	4332.690000000001	124	1233
2010-03-11	15	5003.840000000002	134	1373
2010-03-11	16	4558.350000000004	119	1187
2010-03-11	17	5791.869999999998	140	1611
2010-03-11	18	3526.3200000000006	130	1101
2010-03-11	19	3328.580000000003	109	914
2010-03-11	20	3074.300000000001	87	916
2010-03-11	21	2539.150000000002	76	754
2010-03-11	22	80.70999999999998	2	20
2010-03-12	9	3142.4200000000014	76	887
2010-03-12	10	3894.3300000000036	108	1017
2010-03-12	11	5314.730000000003	129	1484
2010-03-12	12	5224.940000000001	147	1582
2010-03-12	13	6288.549999999994	145	1843
2010-03-12	14	5146.489999999999	132	1513
2010-03-12	15	6146.320000000003	153	1829
2010-03-12	16	5363.240000000001	124	1594
2010-03-12	17	6309.399999999992	144	1814
2010-03-12	18	5641.900000000005	150	1597
2010-03-12	19	4618.090000000002	123	1193
2010-03-12	20	3303.450000000001	86	1025
2010-03-12	21	1918.0600000000015	51	539
2010-03-12	22	301.34	4	106
2010-03-13	9	4342.740000000001	96	1214
2010-03-13	10	5034.240000000003	121	1428
2010-03-13	11	8041.229999999938	154	2300
2010-03-13	12	5921.870000000004	136	1790
2010-03-13	13	7975.589999999941	161	2229
2010-03-13	14	8500.529999999933	161	2398
2010-03-13	15	7650.909999999958	171	2230
2010-03-13	16	6903.349999999982	160	1960
2010-03-13	17	7331.89999999947	192	2134
2010-03-13	18	5751.470000000001	142	1685
2010-03-13	19	3569.590000000001	101	1137
2010-03-13	20	4244.070000000001	97	1204
2010-03-13	21	299.2099999999999	6	69
2010-03-14	9	2507.2800000000025	56	701
2010-03-14	10	4803.26	97	1323
2010-03-14	11	5975.560000000001	124	1721
2010-03-14	12	7211.869999999969	148	2201
2010-03-14	13	6817.069999999988	151	1974
2010-03-14	14	6767.149999999989	144	1988
2010-03-14	15	7962.939999999942	154	2273
2010-03-14	16	7229.919999999982	170	1967
2010-03-14	17	7647.7699999999695	181	2206
2010-03-14	18	7651.799999999948	187	2337
2010-03-14	19	5417.980000000001	124	1560
2010-03-14	20	5565.250000000002	130	1636
2010-03-14	21	297.65999999999997	3	79
2010-03-15	9	1401.310000000001	53	380
2010-03-15	10	4042.930000000004	83	1028
2010-03-15	11	4158.580000000001	103	1155
2010-03-15	12	5252.190000000002	154	1514
2010-03-15	13	6921.7899999999845	160	1782
2010-03-15	14	3685.1399999999994	108	1135
2010-03-15	15	4914.24	124	1505
2010-03-15	16	6139.409999999996	146	1723
2010-03-15	17	5836.9000000000015	156	1680
2010-03-15	18	7313.54999999997	167	2112
2010-03-15	19	5045.880000000001	150	1552
2010-03-15	20	3668.420000000002	108	1070
2010-03-15	21	3338.8700000000044	77	1060
2010-03-15	22	128.57	4	45
2010-03-16	8	5.18	1	2
2010-03-16	9	1701.7200000000007	55	459
2010-03-16	10	2108.180000000001	75	622
2010-03-16	11	4428.87	100	1229
2010-03-16	12	4628.349999999999	118	1269
2010-03-16	13	4377.010000000002	122	1248
2010-03-16	14	4971.420000000002	131	1403
2010-03-16	15	7083.519999999984	148	1952
2010-03-16	16	4120.740000000003	118	1145
2010-03-16	17	5353.05	139	1504
2010-03-16	18	5147.679999999999	152	1442
2010-03-16	19	5145.04	147	1492
2010-03-16	20	3976.2100000000028	118	1099
2010-03-16	21	3335.7200000000003	90	949
2010-03-16	22	67.85	2	20
2010-03-17	9	1499.0000000000014	58	388
2010-03-17	10	3600.850000000004	78	861
2010-03-17	11	3639.1900000000023	98	1082
2010-03-17	12	4448.910000000002	139	1255
2010-03-17	13	4498.720000000001	126	1162
2010-03-17	14	5235.330000000002	126	1512
2010-03-17	15	3650.4700000000057	112	1086
2010-03-17	16	4293.100000000005	121	1222
2010-03-17	17	4790.840000000001	136	1296
2010-03-17	18	4296.470000000001	148	1328
2010-03-17	19	4303.5599999999995	123	1301
2010-03-17	20	3580.930000000002	111	1024
2010-03-17	21	3257.3300000000017	94	985
2010-03-17	22	138.63000000000002	3	43
2010-03-18	9	1732.6100000000015	73	493
2010-03-18	10	2934.1600000000003	81	867
2010-03-18	11	4586.620000000003	110	1268
2010-03-18	12	3858.7800000000025	146	1193
2010-03-18	13	5319.060000000001	112	1540
2010-03-18	14	4112.420000000002	107	1177
2010-03-18	15	4637.400000000001	111	1229
2010-03-18	16	4642.010000000004	127	1341
2010-03-18	17	4577.740000000011	148	1385
2010-03-18	18	4500.15	148	1363
2010-03-18	19	3729.0700000000015	121	1093
2010-03-18	20	3600.8600000000015	96	1034
2010-03-18	21	2545.980000000001	80	780
2010-03-18	22	166.22	4	61
2010-03-19	8	7.970000000000001	2	3
2010-03-19	9	2603.2500000000036	66	762
2010-03-19	10	3816.2400000000025	92	1029
2010-03-19	11	5468.729999999999	126	1493
2010-03-19	12	5319.680000000001	141	1454
2010-03-19	13	6109.109999999546	137	1647
2010-03-19	14	5073.68	130	1415
2010-03-19	15	6170.199999999999	136	1680
2010-03-19	16	6014.890000000004	128	1713
2010-03-19	17	7091.3699999999735	162	2039
2010-03-19	18	5835.349999995786	143	1633
2010-03-19	19	3634.580000000002	103	952
2010-03-19	20	3062.650000000002	89	873
2010-03-19	21	1991.1400000000015	55	567
2010-03-19	22	226.70999999999998	6	69
2010-03-20	9	4348.750000000003	89	1243
2010-03-20	10	4291.090000000005	105	1173
2010-03-20	11	7084.649999999974	143	1972
2010-03-20	12	7706.509999999953	173	2218
2010-03-20	13	6848.719999999983	170	1918
2010-03-20	14	9148.8599999999	188	2538
2010-03-20	15	7976.839999999949	164	2277
2010-03-20	16	8172.649999999934	177	2360
2010-03-20	17	7705.499999999951	190	2183
2010-03-20	18	6801.279999999992	158	1987
2010-03-20	19	4807.590000000004	124	1430
2010-03-20	20	3933.850000000002	96	1203
2010-03-20	21	589.8300000000002	7	112
2010-03-21	8	39.98	1	1
2010-03-21	9	3619.6200000000026	71	974
2010-03-21	10	6261.069999999998	117	1781
2010-03-21	11	6510.229999999998	130	1900
2010-03-21	12	6947.079999999983	158	2175
2010-03-21	13	7391.389999999962	167	2066
2010-03-21	14	7439.309999999969	178	2161
2010-03-21	15	6628.659999999994	157	2095
2010-03-21	16	8316.15999999992	198	2487
2010-03-21	17	9174.1299999999	185	2703
2010-03-21	18	8081.409999999923	177	2413
2010-03-21	19	5756.340000000004	148	1692
2010-03-21	20	3697.5200000000013	104	1171
2010-03-21	21	108.46000000000001	8	46
2010-03-22	8	14.21	3	5
2010-03-22	9	1437.230000000001	55	356
2010-03-22	10	2854.5600000000018	77	788
2010-03-22	11	5536.760000000005	114	1450
2010-03-22	12	5959.940000000006	166	1642
2010-03-22	13	4625.830000000002	129	1315
2010-03-22	14	4985.170000000004	131	1360
2010-03-22	15	4324.040000000001	108	1297
2010-03-22	16	4273.390000000003	116	1255
2010-03-22	17	5203.68	152	1592
2010-03-22	18	5623.990000000001	151	1636
2010-03-22	19	4908.410000000001	140	1531
2010-03-22	20	6006.130000000001	143	1754
2010-03-22	21	3298.1600000000035	85	926
2010-03-23	8	14.05	1	5
2010-03-23	9	1786.260000000001	53	425
2010-03-23	10	4146.11	89	1098
2010-03-23	11	3957.370000000002	118	1127
2010-03-23	12	4664.050000000003	140	1312
2010-03-23	13	4344.6900000000005	135	1274
2010-03-23	14	4337.450000000001	114	1258
2010-03-23	15	5358.240000000004	122	1332
2010-03-23	16	4850.020000000003	134	1431
2010-03-23	17	5756.860000000001	159	1728
2010-03-23	18	5638.350000000004	168	1552
2010-03-23	19	4566.4400000000005	132	1307
2010-03-23	20	4051.720000000005	118	1010
2010-03-23	21	3303.95	83	957
